flight_id;airport_id;airport_type
145581;21;departure
145585;96;departure
145588;11;departure
145589;50;departure
145590;13;departure
145591;84;departure
145596;30;departure
145597;73;departure
145598;5;departure
145599;46;departure
145600;97;departure
145602;46;departure
145605;36;departure
145606;36;departure
145607;66;departure
145608;36;departure
145609;18;departure
145611;38;departure
145613;41;departure
145615;46;departure
145617;47;departure
145619;46;departure
145621;42;departure
145623;84;departure
145626;38;departure
145628;32;departure
145629;49;departure
145631;96;departure
145632;30;departure
145635;23;departure
145636;38;departure
145637;40;departure
145640;70;departure
145643;30;departure
145644;36;departure
145646;93;departure
145649;34;departure
145652;34;departure
145654;54;departure
145655;54;departure
145656;72;departure
145659;59;departure
145663;50;departure
145666;19;departure
145667;73;departure
145668;17;departure
145669;42;departure
145671;46;departure
145673;34;departure
145678;47;departure
145680;50;departure
145684;36;departure
145685;49;departure
145686;51;departure
145687;16;departure
145690;54;departure
145692;59;departure
145694;49;departure
145695;36;departure
145697;14;departure
145698;51;departure
145699;83;departure
145700;20;departure
145702;38;departure
145704;81;departure
145705;10;departure
145706;36;departure
145707;65;departure
145709;46;departure
145710;72;departure
145711;34;departure
145713;58;departure
145714;70;departure
145715;29;departure
145716;81;departure
145717;50;departure
145718;58;departure
145719;70;departure
145723;18;departure
145724;54;departure
145727;30;departure
145732;17;departure
145736;84;departure
145737;23;departure
145738;32;departure
145740;96;departure
145741;23;departure
145742;50;departure
145743;72;departure
145747;72;departure
145748;22;departure
145749;50;departure
145750;46;departure
145751;38;departure
145756;30;departure
145758;17;departure
145760;44;departure
145761;58;departure
145762;70;departure
145763;96;departure
145765;2;departure
145766;93;departure
145767;38;departure
145768;50;departure
145769;36;departure
145770;54;departure
145772;17;departure
145775;52;departure
145782;17;departure
145785;78;departure
145789;88;departure
145790;42;departure
145791;40;departure
145792;50;departure
145793;65;departure
145795;84;departure
145796;82;departure
145796;62;departure
145797;41;departure
145798;52;departure
145801;36;departure
145802;1;departure
145803;81;departure
145804;19;departure
145806;50;departure
145807;38;departure
145811;17;departure
145812;84;departure
145813;65;departure
145814;80;departure
145815;36;departure
145818;32;departure
145819;50;departure
145820;16;departure
145821;46;departure
145822;13;departure
145824;32;departure
145826;43;departure
145828;50;departure
145830;50;departure
145831;18;departure
145832;81;departure
145833;18;departure
145834;51;departure
145835;2;departure
145837;81;departure
145838;15;departure
145845;42;departure
145846;49;departure
145847;34;departure
145848;17;departure
145849;81;departure
145850;35;departure
145851;42;departure
145852;17;departure
145853;38;departure
145854;50;departure
145855;59;departure
145856;73;departure
145857;70;departure
145861;42;departure
145862;11;departure
145863;38;departure
145865;50;departure
145867;43;departure
145870;36;departure
145872;93;departure
145873;14;departure
145874;36;departure
145875;3;departure
145876;49;departure
145879;22;departure
145881;81;departure
145882;47;departure
145884;32;departure
145887;18;departure
145895;50;departure
145900;50;departure
145901;18;departure
145902;65;departure
145903;29;departure
145904;73;departure
145905;46;departure
145906;65;departure
145909;50;departure
145911;96;departure
145912;54;departure
145913;84;departure
145914;17;departure
145916;22;departure
145919;50;departure
145920;57;departure
145922;42;departure
145923;36;departure
145924;72;departure
145925;50;departure
145927;18;departure
145928;95;departure
145929;72;departure
145931;72;departure
145937;50;departure
145939;81;departure
145940;38;departure
145942;18;departure
145943;49;departure
145944;1;departure
145947;42;departure
145949;36;departure
145950;73;departure
145951;30;departure
145953;42;departure
145954;65;departure
145955;79;departure
145956;73;departure
145958;58;departure
145960;65;departure
145961;30;departure
145962;72;departure
145963;80;departure
145964;56;departure
145965;78;departure
145967;83;departure
145969;49;departure
145970;50;departure
145971;49;departure
145972;65;departure
145974;80;departure
145975;38;departure
145977;17;departure
145979;65;departure
145980;22;departure
145982;82;departure
145982;62;departure
145984;42;departure
145985;38;departure
145986;2;departure
145987;41;departure
145988;43;departure
145989;17;departure
145990;38;departure
145994;41;departure
145995;41;departure
145996;50;departure
145999;42;departure
146000;36;departure
146002;42;departure
146003;70;departure
146004;38;departure
146006;45;departure
146017;36;departure
146018;52;departure
146020;28;departure
146022;73;departure
146023;1;departure
146024;52;departure
146025;81;departure
146027;35;departure
146029;13;departure
146031;16;departure
146033;18;departure
146034;67;departure
146037;35;departure
146040;36;departure
146041;61;departure
146043;54;departure
146045;50;departure
146049;36;departure
146050;42;departure
146053;44;departure
146054;67;departure
146055;36;departure
146059;83;departure
146063;18;departure
146065;19;departure
146067;30;departure
146068;70;departure
146071;36;departure
146072;5;departure
146074;80;departure
146075;30;departure
146078;93;departure
146081;1;departure
146083;86;departure
146084;65;departure
146087;41;departure
146088;26;departure
146089;42;departure
146090;17;departure
146091;36;departure
146092;11;departure
146093;54;departure
146096;65;departure
146097;65;departure
146098;32;departure
146099;50;departure
146104;30;departure
146105;84;departure
146106;48;departure
146110;74;departure
146112;72;departure
146113;80;departure
146114;81;departure
146115;70;departure
146120;90;departure
146122;70;departure
146123;47;departure
146124;82;departure
146124;62;departure
146125;75;departure
146129;50;departure
146130;50;departure
146131;35;departure
146132;34;departure
146133;29;departure
146134;82;departure
146134;62;departure
146135;65;departure
146137;65;departure
146138;73;departure
146141;30;departure
146142;64;departure
146143;46;departure
146144;50;departure
146147;70;departure
146148;16;departure
146150;42;departure
146151;21;departure
146154;61;departure
146155;30;departure
146157;26;departure
146159;21;departure
146160;52;departure
146161;34;departure
146162;82;departure
146162;62;departure
146164;73;departure
146165;36;departure
146166;36;departure
146167;52;departure
146168;29;departure
146171;84;departure
146172;50;departure
146173;81;departure
146176;42;departure
146177;71;departure
146179;21;departure
146181;36;departure
146182;50;departure
146183;36;departure
146185;70;departure
146187;50;departure
146188;93;departure
146190;61;departure
146192;75;departure
146193;50;departure
146194;50;departure
146196;50;departure
146197;49;departure
146198;97;departure
146200;42;departure
146202;57;departure
146203;16;departure
146204;49;departure
146206;31;departure
146207;82;departure
146207;62;departure
146208;18;departure
146209;93;departure
146210;73;departure
146213;23;departure
146214;37;departure
146217;50;departure
146218;49;departure
146219;5;departure
146220;42;departure
146221;35;departure
146225;73;departure
146231;66;departure
146232;10;departure
146235;18;departure
146237;40;departure
146238;50;departure
146239;50;departure
146240;32;departure
146241;50;departure
146242;73;departure
146243;6;departure
146244;88;departure
146250;3;departure
146252;17;departure
146253;75;departure
146254;50;departure
146255;84;departure
146256;36;departure
146257;90;departure
146259;36;departure
146260;40;departure
146262;36;departure
146264;50;departure
146265;30;departure
146268;23;departure
146269;57;departure
146271;81;departure
146273;90;departure
146275;26;departure
146276;17;departure
146278;36;departure
146282;38;departure
146283;36;departure
146284;18;departure
146285;50;departure
146289;32;departure
146290;30;departure
146293;70;departure
146294;29;departure
146297;72;departure
146300;49;departure
146302;38;departure
146305;14;departure
146306;58;departure
146309;52;departure
146310;70;departure
146311;49;departure
146315;30;departure
146316;35;departure
146317;78;departure
146318;30;departure
146320;42;departure
146321;72;departure
146325;17;departure
146326;42;departure
146328;50;departure
146330;65;departure
146331;84;departure
146332;2;departure
146333;81;departure
146334;42;departure
146336;65;departure
146338;22;departure
146339;52;departure
146342;40;departure
146343;42;departure
146344;32;departure
146346;46;departure
146347;45;departure
146348;42;departure
146351;93;departure
146352;36;departure
146353;34;departure
146354;72;departure
146359;96;departure
146362;70;departure
146363;70;departure
146364;38;departure
146366;96;departure
146369;30;departure
146371;72;departure
146372;36;departure
146373;2;departure
146375;42;departure
146376;36;departure
146377;36;departure
146378;50;departure
146380;5;departure
146386;63;departure
146388;42;departure
146389;73;departure
146391;42;departure
146392;38;departure
146393;49;departure
146399;16;departure
146400;41;departure
146401;44;departure
146404;5;departure
146405;38;departure
146406;49;departure
146408;10;departure
146409;44;departure
146410;57;departure
146412;44;departure
146413;50;departure
146415;36;departure
146417;65;departure
146418;82;departure
146418;62;departure
146419;43;departure
146420;41;departure
146421;46;departure
146422;66;departure
146423;66;departure
146424;60;departure
146427;72;departure
146428;35;departure
146429;87;departure
146430;26;departure
146431;47;departure
146433;54;departure
146435;18;departure
146437;6;departure
146438;46;departure
146439;42;departure
146441;61;departure
146442;30;departure
146446;36;departure
146449;20;departure
146450;36;departure
