dep_delay;arr_delay;cancelled;cancellation_code;id
-3;-6;0;"";240990
-5;-15;0;"";240991
-4;-16;0;"";172477
9;1;0;"";240992
-6;-17;0;"";269118
-1;4;0;"";184816
-6;-37;0;"";213132
-5;-22;0;"";269123
-5;-10;0;"";269124
4;1;0;"";241008
32;-13;0;"";241009
-1;-17;0;"";213078
32;8;0;"";148613
-10;-21;0;"";167828
-2;-18;0;"";241010
-11;-26;0;"";184770
-13;-29;0;"";162322
-5;0;0;"";162323
-3;-23;0;"";213082
-4;-19;0;"";213083
-3;-7;0;"";213084
-9;-1;0;"";269130
10;1;0;"";269131
-5;-14;0;"";269132
-8;-32;0;"";269133
9;0;0;"";213086
-8;6;0;"";213088
-4;-7;0;"";213089
-5;-8;0;"";184774
-10;-15;0;"";213090
7;1;0;"";241013
-6;-28;0;"";156681
2;-3;0;"";241015
-13;-21;0;"";269134
-1;-9;0;"";213091
-4;-8;0;"";156682
-1;-19;0;"";151040
-1;12;0;"";269177
22;3;0;"";184776
-4;1;0;"";269135
-5;-16;0;"";241018
-4;2;0;"";213092
-2;-12;0;"";241020
1;5;0;"";156683
-3;-9;0;"";269138
-15;-16;0;"";184817
3;-6;0;"";241022
-2;0;0;"";184777
19;13;0;"";241023
-6;-25;0;"";184779
-4;-17;0;"";184780
-4;-15;0;"";167829
-9;-18;0;"";184781
10;1;0;"";184782
-7;-18;0;"";213094
-6;-20;0;"";269141
3;-16;0;"";269142
-9;-3;0;"";184784
-11;-16;0;"";184785
6;2;0;"";151043
-8;13;0;"";184818
0;-12;0;"";213099
2;-16;0;"";213100
-5;-31;0;"";151044
9;4;0;"";184786
-2;11;0;"";269178
-10;-17;0;"";213101
-11;-24;0;"";167830
-8;-9;0;"";269146
-4;-11;0;"";156686
1;-1;0;"";213102
24;11;0;"";269147
-8;-15;0;"";151045
10;6;0;"";241027
1;-8;0;"";184787
-10;-7;0;"";269149
-6;-9;0;"";184788
-6;-15;0;"";213104
-5;-15;0;"";269150
1;-7;0;"";213105
-3;-6;0;"";184789
-5;-8;0;"";213106
-4;-10;0;"";269151
-1;2;0;"";241035
-4;-2;0;"";213108
-10;-15;0;"";162325
-11;6;0;"";156687
-6;-20;0;"";184792
-1;-12;0;"";269179
-4;-4;0;"";241037
-1;-15;0;"";269153
-7;-8;0;"";241038
-9;-18;0;"";167831
-4;1;0;"";213110
7;11;0;"";213111
-10;-21;0;"";213114
0;-5;0;"";213115
8;-7;0;"";184820
12;7;0;"";151047
-2;-1;0;"";213137
16;7;0;"";213116
-7;-32;0;"";213138
-1;-16;0;"";184821
-7;-25;0;"";156689
-5;-12;0;"";162327
-11;-34;0;"";184822
0;-3;0;"";269157
-10;-12;0;"";213118
3;-9;0;"";269158
-2;-10;0;"";241040
-5;-12;0;"";167833
-9;-15;0;"";213119
-2;-17;0;"";184796
-1;-26;0;"";184797
1;2;0;"";241042
-2;2;0;"";241043
-2;-20;0;"";162328
0;5;0;"";162329
-8;-37;0;"";184798
-7;-13;0;"";269182
-3;3;0;"";184799
-3;-5;0;"";213139
-10;-16;0;"";184800
-4;-7;0;"";167834
-3;-12;0;"";156690
-3;-6;0;"";241045
9;-15;0;"";269162
4;-6;0;"";269163
9;12;0;"";184802
-8;-31;0;"";213123
-5;-25;0;"";213125
-9;-32;0;"";151049
5;-25;0;"";213126
-5;-1;0;"";269164
-1;-1;0;"";184823
-2;-7;0;"";241073
0;-3;0;"";162330
-11;-8;0;"";156691
-4;-30;0;"";184806
-7;-13;0;"";156692
-9;-17;0;"";213127
-8;-25;0;"";269167
-9;-7;0;"";213128
-5;4;0;"";172814
-7;-22;0;"";184807
-5;2;0;"";184824
-1;-18;0;"";241047
-10;-19;0;"";156693
-1;-7;0;"";184809
-9;-13;0;"";213142
13;4;0;"";269171
-3;0;0;"";167836
-6;-1;0;"";269173
7;-9;0;"";148628
-12;-29;0;"";213145
-8;-10;0;"";269174
-6;-12;0;"";184826
-7;-24;0;"";167837
-6;0;0;"";184810
-4;-15;0;"";241049
11;7;0;"";156694
10;2;0;"";241074
-3;-24;0;"";184811
-2;2;0;"";184812
0;-12;0;"";184813
-9;-2;0;"";167838
-2;-4;0;"";184814
-10;-19;0;"";184827
1;-4;0;"";213148
-1;-26;0;"";269186
-8;-11;0;"";213196
-3;-12;0;"";269238
-3;-5;0;"";213197
-8;-16;0;"";213149
2;-7;0;"";184894
-7;-9;0;"";184829
-8;-17;0;"";241052
-9;-9;0;"";184830
7;5;0;"";184831
-5;-7;0;"";241053
7;-3;0;"";241075
0;5;0;"";213198
-3;-8;0;"";241055
-10;-12;0;"";269189
-7;-16;0;"";167839
-6;-24;0;"";184834
-6;-9;0;"";241056
4;-9;0;"";184835
-5;-13;0;"";184836
-5;-27;0;"";241058
4;-14;0;"";184837
0;7;0;"";213151
32;9;0;"";269190
2;2;0;"";269192
18;11;0;"";184839
5;-5;0;"";156695
-9;-15;0;"";213152
-9;-20;0;"";241061
-8;-4;0;"";269194
-1;-17;0;"";184840
6;-4;0;"";213153
-3;-17;0;"";213199
-6;-18;0;"";184841
-8;-20;0;"";184842
-11;-20;0;"";213154
6;6;0;"";156696
-5;-12;0;"";269195
-6;-23;0;"";269240
-3;-10;0;"";269241
-10;-21;0;"";213155
-5;-1;0;"";269242
-11;-6;0;"";269197
-4;-18;0;"";269198
11;-6;0;"";156697
-1;1;0;"";213201
-3;-2;0;"";184895
-7;-9;0;"";269199
7;-8;0;"";184846
-3;-14;0;"";213203
-4;-28;0;"";184847
-5;-9;0;"";162333
-6;-7;0;"";241064
-4;-13;0;"";269200
-2;-8;0;"";156700
-7;-28;0;"";241065
-10;-6;0;"";269201
12;-1;0;"";269202
-4;-16;0;"";184848
4;8;0;"";241066
-7;-9;0;"";213161
-8;1;0;"";269203
-7;-8;0;"";241067
-12;-26;0;"";269204
0;7;0;"";151050
-3;-4;0;"";167842
-2;-11;0;"";213163
-2;-21;0;"";184850
0;4;0;"";241068
-5;-11;0;"";156703
-2;-13;0;"";167843
-2;-14;0;"";269205
-4;-2;0;"";241069
-5;-17;0;"";241137
-4;-20;0;"";184852
-4;-1;0;"";184853
1;-6;0;"";269244
-6;-9;0;"";184854
13;-10;0;"";213168
-7;1;0;"";241080
-3;-14;0;"";184896
9;6;0;"";241138
-3;-24;0;"";241081
0;-13;0;"";184855
-4;1;0;"";167844
-7;-8;0;"";213171
5;-3;0;"";184856
13;-13;0;"";269207
0;-6;0;"";213205
-2;-13;0;"";269208
-7;-14;0;"";213206
-8;-10;0;"";213173
10;-7;0;"";269209
-7;-10;0;"";213174
-7;-22;0;"";213175
-6;-19;0;"";269210
-3;-21;0;"";213176
-5;-9;0;"";269211
-1;-5;0;"";213177
-6;10;0;"";241140
-1;8;0;"";162335
23;4;0;"";184897
-1;-9;0;"";241085
-2;-10;0;"";184861
-1;-34;0;"";269213
-4;-14;0;"";162336
-1;-14;0;"";213207
-2;-28;0;"";151054
1;-15;0;"";151055
0;-4;0;"";213180
-10;-19;0;"";184863
-4;-5;0;"";151056
-5;-11;0;"";213181
5;4;0;"";241091
-5;7;0;"";213182
-5;-19;0;"";213183
1;1;0;"";213209
-5;-14;0;"";213184
-6;-27;0;"";241092
-7;2;0;"";241093
23;-7;0;"";213185
-3;7;0;"";213210
-10;-4;0;"";213186
-3;-8;0;"";167846
-11;-14;0;"";241142
4;-5;0;"";269216
-5;-18;0;"";269247
-5;10;0;"";213190
0;-12;0;"";269248
0;-13;0;"";241095
-6;-5;0;"";241096
-13;-7;0;"";162337
-5;-14;0;"";269249
-9;-18;0;"";167847
-9;-2;0;"";213193
-4;-4;0;"";156706
-7;-5;0;"";241097
-4;-8;0;"";241143
-4;-1;0;"";151057
-8;-4;0;"";184867
-16;-25;0;"";269219
-7;-5;0;"";241098
-8;-16;0;"";162338
-8;3;0;"";184871
-6;-21;0;"";167848
-1;7;0;"";269250
-2;-21;0;"";269221
-1;-19;0;"";213195
-7;-7;0;"";184873
3;-7;0;"";241100
-3;-2;0;"";151058
-4;3;0;"";184898
-9;-23;0;"";184875
0;-17;0;"";269223
-2;-13;0;"";269224
-8;-7;0;"";172119
-1;-4;0;"";213211
-6;11;0;"";156708
-3;-14;0;"";184876
-5;-20;0;"";184877
-5;-3;0;"";241101
11;-14;0;"";241102
-6;-13;0;"";241103
-5;-12;0;"";151059
-6;-24;0;"";184878
-2;-5;0;"";162341
-5;-12;0;"";184879
-8;-11;0;"";241144
-9;-16;0;"";241104
14;-1;0;"";184881
-7;0;0;"";213214
-6;-11;0;"";269225
-6;-5;0;"";269226
-11;-20;0;"";213216
-9;-24;0;"";184882
4;-5;0;"";184884
-4;-16;0;"";167850
-2;-3;0;"";241145
-9;-17;0;"";184885
5;-3;0;"";184886
-4;-16;0;"";184887
2;-5;0;"";213222
8;-16;0;"";156710
-6;-5;0;"";241110
-12;-15;0;"";241111
-11;-29;0;"";184889
-5;-9;0;"";184900
1;-1;0;"";213223
-4;-15;0;"";241112
4;-6;0;"";269230
-9;-16;0;"";241115
-2;1;0;"";184891
-9;-13;0;"";184892
-8;-23;0;"";156712
18;-5;0;"";184893
-3;-26;0;"";156713
8;7;0;"";184902
-3;-31;0;"";162342
-7;-13;0;"";162343
-4;-21;0;"";213227
-10;-20;0;"";241118
-5;-18;0;"";241146
-5;-26;0;"";241147
-8;-2;0;"";167852
1;-5;0;"";241121
23;-12;0;"";269232
11;9;0;"";184904
2;-2;0;"";241122
-6;11;0;"";184955
0;-10;0;"";162344
-6;-13;0;"";184905
-5;-20;0;"";184906
-5;-4;0;"";184907
10;-2;0;"";269234
6;-15;0;"";269251
3;7;0;"";241123
-1;-11;0;"";213228
-5;-22;0;"";241125
-4;-16;0;"";184909
-9;8;0;"";213278
17;-1;0;"";269237
2;-6;0;"";167853
-7;-5;0;"";184910
18;7;0;"";269253
-7;8;0;"";241127
-3;-2;0;"";184911
0;-6;0;"";184957
-4;-5;0;"";184912
-5;-4;0;"";184913
-8;-13;0;"";269255
11;8;0;"";213232
-9;-3;0;"";241128
20;9;0;"";269309
-7;-8;0;"";241129
6;9;0;"";162346
7;6;0;"";184915
-5;-6;0;"";269258
-9;-20;0;"";241130
5;-1;0;"";213234
-10;-12;0;"";241133
30;8;0;"";213235
-8;-12;0;"";241134
2;9;0;"";167854
-6;-21;0;"";213236
-8;-24;0;"";184916
-6;-8;0;"";184917
1;-9;0;"";269260
-7;-6;0;"";213239
4;-17;0;"";269261
0;-4;0;"";269262
-2;-5;0;"";213240
-4;13;0;"";269310
-3;-21;0;"";241135
0;-9;0;"";184958
10;12;0;"";269311
-6;-15;0;"";162347
-7;-7;0;"";184918
0;-1;0;"";213241
-10;-13;0;"";162348
-2;-15;0;"";184959
-7;-13;0;"";162349
-4;-9;0;"";213242
-5;-4;0;"";184919
-9;-6;0;"";184920
-6;-15;0;"";184921
-6;-11;0;"";151066
-7;-29;0;"";241204
-2;-5;0;"";269264
4;7;0;"";269265
23;11;0;"";241151
-6;-26;0;"";269266
-4;2;0;"";162350
-7;-9;0;"";269268
-4;-16;0;"";269269
-7;-15;0;"";162351
-10;-4;0;"";269270
8;-2;0;"";241152
-9;-13;0;"";213244
8;14;0;"";184924
-3;-11;0;"";241153
-3;-18;0;"";269272
-11;-30;0;"";269273
11;-5;0;"";213246
-7;-14;0;"";241154
-5;-16;0;"";184960
-9;-6;0;"";184926
-1;-18;0;"";156717
-1;-21;0;"";151067
0;9;0;"";184927
23;7;0;"";241156
-3;-7;0;"";184961
-7;-6;0;"";156718
-9;-22;0;"";269274
-5;-24;0;"";269275
-4;5;0;"";241157
4;-11;0;"";184962
-4;1;0;"";184928
10;14;0;"";269276
-7;2;0;"";241206
-10;-5;0;"";162353
-13;-8;0;"";184929
-2;-4;0;"";269277
5;0;0;"";213252
-3;-10;0;"";167858
-2;-14;0;"";269279
-3;-19;0;"";241207
-5;-15;0;"";156720
-6;-5;0;"";156721
21;6;0;"";184931
22;14;0;"";269281
-1;-13;0;"";241208
0;-18;0;"";167860
1;-6;0;"";241160
7;-15;0;"";241161
-4;-15;0;"";213255
4;-9;0;"";269282
-1;-18;0;"";241162
-5;-25;0;"";151071
0;-9;0;"";162356
-8;-18;0;"";184933
4;-9;0;"";167862
0;-13;0;"";162357
0;-7;0;"";151072
0;2;0;"";167863
2;-2;0;"";184934
-3;-19;0;"";167864
17;10;0;"";269283
4;-5;0;"";269284
5;-4;0;"";213261
8;0;0;"";213262
-5;-13;0;"";151075
-6;-22;0;"";184936
-9;-21;0;"";184937
-3;-29;0;"";269285
-5;-11;0;"";162358
3;4;0;"";184963
-4;-13;0;"";269286
-6;-21;0;"";269287
-9;-6;0;"";213265
-1;-9;0;"";241210
0;-10;0;"";151077
-4;2;0;"";213266
-5;-5;0;"";241211
4;-34;0;"";184964
-3;-7;0;"";184939
-10;-24;0;"";167867
-13;-10;0;"";156723
-11;-19;0;"";167868
14;10;0;"";269288
-7;-4;0;"";269289
-3;1;0;"";241168
1;-11;0;"";241169
-5;-25;0;"";269290
-7;-2;0;"";213269
-8;-18;0;"";213270
-5;-20;0;"";269291
-6;14;0;"";269292
0;0;1;B;146870
-10;-26;0;"";269293
-9;-13;0;"";241171
-6;-7;0;"";241173
-9;3;0;"";213273
1;-2;0;"";213274
-1;-14;0;"";162359
-5;-12;0;"";184966
-3;-12;0;"";184967
-4;8;0;"";167870
-4;-8;0;"";241175
17;13;0;"";269298
-11;-16;0;"";269300
-8;-34;0;"";184943
-10;-11;0;"";269301
-1;5;0;"";241212
-10;3;0;"";162360
12;-1;0;"";269304
12;8;0;"";184968
-6;-35;0;"";213276
-2;14;0;"";184945
14;4;0;"";184947
-3;-3;0;"";167871
-5;-22;0;"";241178
-6;-24;0;"";269315
0;-15;0;"";184949
-10;3;0;"";213277
-1;-3;0;"";213343
-2;-8;0;"";184951
-5;1;0;"";241180
-7;-7;0;"";151078
-2;-2;0;"";241213
-9;-38;0;"";151079
-3;-28;0;"";156725
-4;-13;0;"";184969
-7;-7;0;"";167873
-3;-3;0;"";213281
-6;-20;0;"";184954
17;3;0;"";269316
-5;-33;0;"";144520
-8;-17;0;"";162361
-7;-15;0;"";162362
-3;1;0;"";241182
-1;5;0;"";269306
7;-1;0;"";269307
7;8;0;"";269308
-6;3;0;"";241184
-10;-26;0;"";151080
-7;-17;0;"";241186
-8;-9;0;"";213285
-7;-10;0;"";184972
-6;-16;0;"";241187
-11;-23;0;"";241188
0;-10;0;"";269322
13;7;0;"";213287
-9;-21;0;"";241189
0;-4;0;"";184973
-8;-4;0;"";185027
6;1;0;"";269323
-4;-2;0;"";241190
-4;-17;0;"";213288
2;3;0;"";213289
-7;-16;0;"";241215
-7;-20;0;"";184974
-1;-10;0;"";213345
4;6;0;"";269326
0;-19;0;"";213290
-8;-24;0;"";151081
-2;-13;0;"";185028
12;1;0;"";241191
-6;-3;0;"";151082
-3;-12;0;"";269375
-8;-14;0;"";184975
-2;-8;0;"";184976
-8;6;0;"";167876
18;2;0;"";241192
-8;-18;0;"";269327
-8;-36;0;"";213292
-5;-17;0;"";213293
-2;-8;0;"";156728
-1;-11;0;"";213294
9;-25;0;"";167877
-4;-13;0;"";241193
-10;-23;0;"";241194
-8;-12;0;"";184980
-4;-17;0;"";184981
-10;-18;0;"";184982
0;1;0;"";213296
-8;-37;0;"";269330
-9;-15;0;"";213297
-9;-12;0;"";269331
-2;-14;0;"";269376
8;-2;0;"";241196
-6;-20;0;"";213298
-8;-4;0;"";184983
-2;-17;0;"";162364
4;-8;0;"";241197
-5;-19;0;"";156729
-7;-4;0;"";184985
8;-2;0;"";184986
-7;-18;0;"";241200
-9;6;0;"";156730
-5;-7;0;"";269333
4;2;0;"";241201
0;-37;0;"";184988
31;7;0;"";213305
-4;-4;0;"";185029
-3;-13;0;"";162365
-5;-7;0;"";213307
-7;0;0;"";241216
2;-1;0;"";269337
0;11;0;"";269338
-6;-3;0;"";167879
-3;0;0;"";184989
-6;-19;0;"";269341
13;-3;0;"";269378
8;2;0;"";151083
-8;-27;0;"";151084
0;-1;0;"";213346
-2;-13;0;"";184990
7;-3;0;"";167881
-5;-12;0;"";185031
14;13;0;"";269343
3;-12;0;"";184993
13;10;0;"";184994
-7;-12;0;"";213310
1;-11;0;"";213312
-7;-3;0;"";151085
0;0;0;"";213313
1;-10;0;"";162367
-10;-29;0;"";269345
1;-6;0;"";162368
1;0;0;"";269379
3;-20;0;"";213347
-5;-11;0;"";156733
1;1;0;"";269380
-3;-15;0;"";184998
-9;-10;0;"";241219
-3;5;0;"";269348
-9;-25;0;"";213317
-9;-7;0;"";184999
1;-7;0;"";213348
-8;-11;0;"";269350
-2;-15;0;"";213319
-2;-14;0;"";269351
-6;-13;0;"";162370
-4;-2;0;"";185033
-5;-20;0;"";269352
-2;-12;0;"";241274
-1;-17;0;"";241221
-8;-19;0;"";269381
1;4;0;"";185001
-4;-10;0;"";269354
-7;-30;0;"";241275
1;-8;0;"";151087
17;-12;0;"";269382
-8;-18;0;"";213320
-3;-25;0;"";185002
-10;-21;0;"";269356
-10;-33;0;"";241223
-3;-7;0;"";241224
6;1;0;"";241225
-5;-5;0;"";185003
3;-1;0;"";162375
7;-2;0;"";213322
0;-19;0;"";151088
-5;-25;0;"";213324
-8;-10;0;"";241227
-3;-27;0;"";269358
-11;-15;0;"";151089
12;-8;0;"";167883
-5;-14;0;"";241228
-3;8;0;"";213325
18;6;0;"";241277
-5;-15;0;"";151090
-7;-8;0;"";167884
15;-1;0;"";241229
-8;14;0;"";241230
-10;-1;0;"";269383
-10;2;0;"";185035
-7;-24;0;"";213327
-2;-4;0;"";241231
-5;-33;0;"";213328
-5;13;0;"";151091
-5;-22;0;"";269361
12;11;0;"";162377
-5;-26;0;"";151092
9;13;0;"";185007
-1;-21;0;"";213329
41;13;0;"";269362
-6;-35;0;"";213331
-6;-5;0;"";185036
-12;-28;0;"";241279
20;2;0;"";156737
-2;-25;0;"";185010
-4;-17;0;"";213332
-8;-21;0;"";213333
-2;-13;0;"";156738
-2;-20;0;"";213335
-1;-5;0;"";185013
-9;0;0;"";167887
-7;-22;0;"";213336
-2;-1;0;"";185014
-1;-18;0;"";167888
14;4;0;"";213337
-8;-22;0;"";241234
-6;-11;0;"";213338
-6;-22;0;"";213340
10;3;0;"";269321
-1;-6;0;"";156740
-9;-8;0;"";241237
-5;-17;0;"";185016
-5;0;0;"";269363
0;-22;0;"";162379
-6;-16;0;"";241238
0;-12;0;"";241239
-3;13;0;"";269365
-10;-20;0;"";241241
4;-5;0;"";185018
-6;12;0;"";185020
0;-4;0;"";269366
-8;-8;0;"";185021
-5;-22;0;"";162380
0;-11;0;"";213352
0;-4;0;"";156742
-5;-14;0;"";213353
2;-4;0;"";241280
-11;-13;0;"";213355
-6;-5;0;"";241244
-5;-17;0;"";185037
-6;-7;0;"";241245
-1;-5;0;"";185022
6;-5;0;"";185023
-8;-11;0;"";185024
-15;-7;0;"";185025
-5;-27;0;"";167891
-4;-39;0;"";269370
-7;3;0;"";185039
0;-3;0;"";156743
-12;-18;0;"";269374
-7;14;0;"";269387
-5;-16;0;"";241246
-4;-12;0;"";185044
-8;-9;0;"";269388
-2;-8;0;"";241247
-11;-11;0;"";162381
23;1;0;"";213361
-6;-21;0;"";269393
-9;-22;0;"";185045
-2;4;0;"";156746
-2;-5;0;"";241249
-9;-24;0;"";162382
22;5;0;"";213362
-6;-14;0;"";241251
12;0;0;"";241252
-1;-9;0;"";162383
-7;-27;0;"";269398
-13;-16;0;"";213363
-4;-10;0;"";167894
-5;-16;0;"";151099
-8;-3;0;"";269399
0;-24;0;"";241254
-3;-19;0;"";185048
-5;-1;0;"";143773
-3;-14;0;"";167895
-9;-18;0;"";185049
1;5;0;"";185051
2;-23;0;"";213408
8;13;0;"";269401
-9;-26;0;"";162385
-1;-25;0;"";151100
-9;-18;0;"";162386
-6;-18;0;"";241255
-3;0;0;"";241257
-4;-9;0;"";185055
1;-22;0;"";156747
-4;-8;0;"";241258
-3;-24;0;"";185057
-2;-14;0;"";241260
12;-12;0;"";162388
-3;-14;0;"";185058
2;-17;0;"";167896
12;-1;0;"";269403
-2;-3;0;"";241261
-4;2;0;"";185060
4;-23;0;"";167897
-6;-17;0;"";269449
0;-17;0;"";241262
-1;-9;0;"";185063
-4;-20;0;"";185064
-6;-13;0;"";213369
-5;-17;0;"";241263
-19;10;0;"";185067
-9;-6;0;"";213370
14;3;0;"";241264
-4;-14;0;"";185068
-9;-12;0;"";241265
1;-4;0;"";213372
-5;-29;0;"";156748
-9;-10;0;"";167899
-3;-9;0;"";269406
-3;9;0;"";241266
-4;-5;0;"";213375
0;-13;0;"";213376
-10;-14;0;"";185096
-4;-3;0;"";241269
-3;-8;0;"";213377
-7;-21;0;"";241270
18;12;0;"";185097
3;-9;0;"";151102
-6;-10;0;"";185072
10;-14;0;"";185073
-10;-30;0;"";185074
-6;-6;0;"";185098
-13;-23;0;"";269407
-15;-18;0;"";241333
-5;-9;0;"";151103
-10;-45;0;"";241282
-2;-16;0;"";241334
1;-9;0;"";213410
-6;-4;0;"";241335
-6;-10;0;"";269408
-5;-10;0;"";241336
23;7;0;"";185076
-3;-4;0;"";241283
-4;-13;0;"";241284
-5;-17;0;"";213380
11;-20;0;"";241337
-7;-11;0;"";269409
-5;1;0;"";269411
-3;-5;0;"";241339
6;-2;0;"";241286
-5;-17;0;"";167900
-1;-8;0;"";213381
-7;-17;0;"";241287
-3;-24;0;"";269414
6;-15;0;"";213382
0;-6;0;"";213412
-1;-15;0;"";185079
-7;-12;0;"";185080
-6;9;0;"";185081
-2;-29;0;"";185082
-3;-5;0;"";269416
-3;-20;0;"";185100
-7;-3;0;"";241288
4;-13;0;"";185101
33;14;0;"";185083
-2;-15;0;"";241341
-8;-13;0;"";213386
-14;-20;0;"";213387
0;-16;0;"";167902
-2;7;0;"";213414
-6;-14;0;"";241290
-8;3;0;"";162392
-6;-5;0;"";213415
-2;-15;0;"";241291
-5;-15;0;"";241292
-9;-33;0;"";213389
5;-2;0;"";269418
-10;-17;0;"";241294
-4;-13;0;"";241295
3;-13;0;"";151107
-15;-42;0;"";269419
-5;-20;0;"";151108
-4;-32;0;"";185085
1;-12;0;"";185086
8;-1;0;"";185087
0;-8;0;"";162394
-1;-18;0;"";185102
-2;-9;0;"";151109
-5;1;0;"";185104
-1;-21;0;"";241342
-4;-1;0;"";213392
-2;-5;0;"";185088
-7;-3;0;"";269421
-9;-29;0;"";241343
-2;-22;0;"";151110
-4;7;0;"";213394
-11;-35;0;"";213397
-5;-17;0;"";185105
-4;-18;0;"";162396
2;12;0;"";241296
0;-13;0;"";185106
5;-7;0;"";167904
0;-6;0;"";213399
-7;12;0;"";185090
26;3;0;"";185091
5;1;0;"";162398
-2;-21;0;"";269423
-10;-18;0;"";185107
1;-11;0;"";269425
-1;-4;0;"";156753
-5;-6;0;"";185092
-2;-17;0;"";162399
-3;-27;0;"";213401
-1;6;0;"";171739
-6;-8;0;"";269426
0;-5;0;"";269427
-10;-15;0;"";213402
-2;-28;0;"";269453
-13;-21;0;"";151112
-3;-16;0;"";269428
-9;-15;0;"";269429
-10;-13;0;"";185109
-2;-26;0;"";269430
-4;0;0;"";156754
-4;-1;0;"";269433
-4;-10;0;"";241344
-4;-6;0;"";269434
-3;-7;0;"";241345
-7;-24;0;"";269435
-7;-17;0;"";185112
-7;-20;0;"";269454
-7;-12;0;"";269436
-1;-2;0;"";213419
-7;-11;0;"";269437
-2;-18;0;"";185115
-5;-1;0;"";213420
-3;-14;0;"";269438
0;-11;0;"";167905
-10;-5;0;"";213421
-5;-2;0;"";269456
-1;-20;0;"";241305
-8;-24;0;"";269440
-8;9;0;"";185168
-4;-11;0;"";151114
5;0;0;"";185118
-8;-26;0;"";148699
-7;-11;0;"";151115
-2;-27;0;"";241307
-1;3;0;"";269441
-7;-25;0;"";167906
-5;-24;0;"";269443
-4;-18;0;"";269444
-2;-5;0;"";156755
-3;-18;0;"";185120
-9;-10;0;"";213424
5;0;0;"";241309
-7;-33;0;"";269446
-6;-5;0;"";213425
-4;-11;0;"";213426
0;-7;0;"";156756
-12;-7;0;"";185122
-4;-1;0;"";269458
-3;-4;0;"";213428
2;2;0;"";185124
-9;-5;0;"";241311
2;12;0;"";213429
-4;-4;0;"";269459
3;1;0;"";241312
-1;0;0;"";213430
-3;-12;0;"";241313
4;-9;0;"";241314
-10;-22;0;"";185125
-2;-11;0;"";156758
-3;-18;0;"";241315
14;10;0;"";162402
-1;-29;0;"";241316
-3;-2;0;"";269460
-4;-4;0;"";269461
0;-7;0;"";185126
-4;-4;0;"";241317
-7;-12;0;"";143423
-6;-16;0;"";241318
0;1;0;"";185128
-12;-5;0;"";185129
0;-12;0;"";269462
-4;-7;0;"";167907
-3;-13;0;"";185130
10;10;0;"";269465
-4;-17;0;"";185171
-10;-29;0;"";151119
16;13;0;"";241319
0;-6;0;"";156760
-7;-10;0;"";213434
-5;-29;0;"";185133
-5;1;0;"";241320
0;-12;0;"";151120
-2;-3;0;"";162404
9;-8;0;"";167908
-5;-5;0;"";156761
-3;-11;0;"";213475
-6;-20;0;"";167909
-4;-26;0;"";241321
-3;-15;0;"";167910
-5;-14;0;"";213435
14;10;0;"";185135
10;9;0;"";185136
-8;-38;0;"";241322
-5;-17;0;"";241323
-3;-24;0;"";213436
-12;-11;0;"";213477
4;-12;0;"";156763
8;4;0;"";269470
-10;-16;0;"";185138
2;-4;0;"";269472
4;-9;0;"";185139
-4;-10;0;"";185140
-5;-4;0;"";162406
-7;-15;0;"";185142
-8;-25;0;"";269474
-6;-1;0;"";241326
-15;-24;0;"";185144
-10;-2;0;"";213441
0;0;0;"";213442
-4;-13;0;"";185145
-7;-19;0;"";269475
-5;-8;0;"";213443
-9;-7;0;"";269476
3;5;0;"";269477
-9;-2;0;"";167911
-9;-2;0;"";269478
-6;-12;0;"";269479
-9;-30;0;"";241330
9;6;0;"";151122
-2;12;0;"";156765
-1;1;0;"";156766
-2;-19;0;"";156767
-7;-38;0;"";269482
-2;7;0;"";269483
-8;-5;0;"";241348
-4;-10;0;"";185146
-3;-3;0;"";213445
-7;-18;0;"";269484
-5;6;0;"";185175
-6;-17;0;"";269485
-6;-13;0;"";241332
-6;-9;0;"";213447
0;-17;0;"";162407
-9;0;0;"";162408
-7;-1;0;"";269486
-5;11;0;"";241349
-5;-17;0;"";213449
-4;-6;0;"";269487
0;-6;0;"";213450
-5;-19;0;"";185148
-5;-6;0;"";162409
6;10;0;"";269521
1;-1;0;"";156769
-7;-30;0;"";269488
2;-16;0;"";213452
-3;-4;0;"";185155
-8;-17;0;"";269489
19;10;0;"";162410
-10;-16;0;"";241351
-1;-5;0;"";156770
-3;-27;0;"";213479
-3;-12;0;"";241407
-3;-12;0;"";241352
-7;-7;0;"";269490
-9;-8;0;"";167913
7;5;0;"";213455
-8;-11;0;"";167914
14;1;0;"";213457
-5;-9;0;"";213458
-10;-21;0;"";167915
-7;-24;0;"";162411
-4;-16;0;"";213459
-5;-25;0;"";213460
-7;-6;0;"";241353
-1;-28;0;"";241354
-10;-20;0;"";213480
-8;-14;0;"";269493
-3;-26;0;"";269522
-1;-18;0;"";269523
-1;5;0;"";167916
-1;-23;0;"";269494
-4;-10;0;"";269495
-6;-3;0;"";185160
-5;-11;0;"";156771
-11;-33;0;"";269496
-10;-28;0;"";269497
-16;-2;0;"";156772
-12;-27;0;"";269499
0;-17;0;"";167917
-1;-7;0;"";151125
20;8;0;"";185163
-4;-18;0;"";185177
-10;-10;0;"";213481
-4;-7;0;"";269501
8;2;0;"";213462
-8;-8;0;"";185164
-6;1;0;"";269503
-4;-10;0;"";162413
-4;-19;0;"";241355
-4;-3;0;"";269526
-3;-15;0;"";185178
6;14;0;"";213464
